name,symbol,Price_usd,volume24h,volume30d,marketCap,dominance,ytdPriceChangePercentage,cmcRank,marketPairCount,circulatingSupply,totalSupply
Mithril,MITH,0.003863029070781296,569171.29607204,40587021.19211603,3863029.070781296,0.0,43.7868,1061,41,1000000000.0,1000000000.0
VEMP,VEMP,0.01746524402346356,1940243.29114725,62867844.58376694,3854985.422901953,0.0,-2.9975,1062,34,220723250.0,810720000.0
WeWay,WWY,0.004947515830232113,853659.01909735,24838231.22066862,3845437.9571532565,0.0,-20.581,1064,19,777246215.9,8666013689.0
Santiment Network Token,SAN,0.06078768326865996,2835.62154201,87310.78720925,3847470.0305767935,0.0003,15.2446,1063,8,63293578.95697954,83337000.0
TomTomCoin,TOMS,0.0022280768824451762,77267.1854317,2133255.55973827,3836748.391570593,0.0,7.5052,1065,5,1722000000.0,5000000000.0
Kylin,KYL,0.014173557397946646,48085.64600274,1527600.15932468,3830543.354599877,0.0,15.0927,1066,24,270259840.0,1000000000.0
Metaverse Dualchain Network Architecture,DNA,0.0001898423527819178,864117.29351319,25059535.89995275,3824119.1899123057,0.0,430.4494,1067,12,20143656744.0,100000000000.0
Minter Network,BIP,0.0005579397675634843,4136.29787513,130859.05981077,3818756.072409455,0.0,19.7381,1068,11,6844387682.0,5783470900.0
DeFi Land,DFL,0.0015101662872545043,67860.56287314,2091702.89492454,3813409.656500381,0.0,-1.6566,1069,12,2525158778.0,10000000000.0
Carboncoin,CARBON,0.00024620849466283244,0.0,0.0,3789646.700358937,0.0003,48.0946,1070,1,15392022543.9363,15392022543.9363
Covesting,COV,0.22543456914272025,15524.51836038,466925.98345801,3784562.0047024875,0.0003,47.6085,1071,9,16787851.21152613,18767851.21152613
DECOIN,DTEP,0.06647629355896476,0.0,0.0,3776713.1816723673,0.0,48.0946,1072,6,56812932.54297348,80196935.86966878
Woonkly Power,WOOP,0.024068782638454144,64545.57794776,4295365.27970735,3772349.0053845234,0.0,12.3079,1073,22,156732023.47,1000000000.0
TenX,PAY,0.018340338184786135,116674.60456822,2501340.61665105,3763772.2157889153,0.0003,59.327,1074,24,205218255.94857776,205218255.94857776
Genopets,GENE,0.7788949403337012,267114.54547741,8203302.68316325,3732984.0320665315,0.0,52.8583,1075,23,4792666.94230574,100000000.0
SafeMoon,SAFEMOON,6.631816150993892e-09,1.3269447,42.40951315,3727032.1116453325,0.0,32.1538,1076,29,561992676936132.0,0.0
CumRocket,CUMMIES,0.0028143466341761054,30572.09802513,906497.35569672,3716142.966035771,0.0,31.5265,1077,16,1320428308.6200805,1320428308.6200805
Throne,THN,0.009473675371666065,150103.70383317,3736058.8188484,3701860.560502916,0.0,187.5673,1078,13,390752312.6214,1974198687.0
Mint Club,MINT,3.550720083990252e-06,16806.70243599,460227.84879153,3697415.99867827,0.0,28.3146,1079,23,1041314412631.2438,1149363840000.0
STAT,STAT,0.1843362181143884,219702.08796724,5199471.74440762,3675881.0553342523,0.0,-51.8969,1081,3,19941176.4705578,99955127.764706
Effect Network,EFX,0.014595550306648997,273185.77801168,8781450.12150624,3680538.4261942552,0.0,143.3315,1080,10,252168527.315999,650000000.0
AXIS Token,AXIS,0.01140712817571237,113.04608488,3069.13354213,3653739.5252011144,0.0,120.1465,1082,4,320303188.40289,1500000000.0
Mobius,MOBI,0.007043283431092298,24597.50736824,752410.52930562,3642489.0866948143,0.0003,3.7773,1085,6,517157817.4200955,888000000.0
BnkToTheFuture,BFT,0.004995579383092344,16114.07591547,497207.85610691,3646551.3224003403,0.0003,18.4236,1083,8,729955635.3247391,1000000000.0
Impossible Finance Launchpad,IDIA,0.08094801700689633,17494.76083338,561243.67828154,3642660.765310335,0.0,147.3148,1084,13,45000000.0,1000000000.0
DOC.COM,MTC,0.004700185257272506,0.03500242,1.07641045,3635971.1810454265,0.0003,81.4097,1086,3,773580397.7980567,783285021.0
Onooks,OOKS,0.3235710304765914,80073.83878232,2378511.71416007,3630989.6840706365,0.0,62.3016,1087,10,11221615.47874824,12000000.0
Revolt 2 Earn,RVLT,6.069153823463349e-08,367523.04370106,10812047.9829768,3630311.395030633,0.0,26.3021,1088,20,59815774993144.0,65424725966677.0
ETHPad,ETHPAD,0.01812363426933074,32440.83904059,1026598.54408784,3614349.3424398834,0.0,656.4447,1089,12,199427404.5,199427404.5
FortKnoxster,FKX,0.02400770184751838,91505.73629027,2710249.77120061,3601155.277127757,0.0,69.2064,1090,7,150000000.0,150000000.0
Xeno Token,XNO,0.009648096525676433,1676374.97700921,46701021.0596554,3591126.6621646085,0.0,16.9551,1091,4,372210897.0,2100000000.0
Enecuum,ENQ,0.012513639055558958,981160.27963492,30060534.41240476,3568920.098955393,0.0003,-6.6803,1092,4,285202416.588,285202416.588
BHPCoin,BHP,0.17573920644775004,105373.04607117,3133220.14347346,3545991.5773906363,0.0003,19.4248,1093,5,20177578.18,52881277.67
Fenerbahçe Token,FB,1.6261398280115917,1490753.84730158,41610525.53012868,3544984.82506527,0.0,-6.608,1094,4,2180000.0,28630000.0
Portugal National Team Fan Token,POR,1.1423788032008475,777252.8966203,43426397.8041961,3544278.2168403636,0.0,20.1789,1096,14,3102542.0,20000000.0
SunContract,SNC,0.028880105741510446,278929.53079568,8570136.87196176,3543805.6530494257,0.0003,67.4213,1097,10,122707502.69296218,122707502.69296218
SpiritSwap,SPIRIT,0.010071107173273839,294840.32179319,3967482.59794135,3544762.57205572,0.0,100.9132,1095,118,351973473.32998496,193320736.0
Ojamu,OJA,0.03708047381018852,172147.80950155,5138324.88477166,3538998.123907666,0.0,1577.6394,1098,8,95441016.80101141,100000000.0
KALM,KALM,0.6231249184445274,63205.79666892,1873004.44935635,3536137.5770603013,0.0,8.7219,1099,14,5674845.4,10000000.0
SafeCoin,SAFE,0.12724774662743757,253.46156718,8145.68722885,3529224.219693397,0.0,103.6304,1100,17,27735062.61,29739166.606595
StrikeX,STRX,0.02594763605851887,54773.55052285,1656261.50526833,3529110.6447440404,0.0,0.449,1101,7,136008946.51,886811800.0
StackOs,STACK,0.007607090037289954,38139.1013603,1239726.81283236,3523477.4658003673,0.0,40.8323,1102,21,463183352.4420352,1000000000.0
GMCoin,GMCOIN,0.08528416161893253,316666.04558926,9650549.54325937,3512298.6624268615,0.0,19.3159,1103,4,41183481.15,80000000.0
iMe Lab,LIME,0.014177200658249846,446604.92231381,34473809.15634653,3495666.4827663912,0.0,151.5055,1104,16,246569585.0,1000000000.0
YAM V3,YAM,0.23588690844837418,24434.60316261,562064.17727949,3476535.726399387,0.0,34.0409,1105,8,14738146.12802158,15164030.32735577
Muse,MUSE,6.777482716319614,613986.03015492,11722925.42166318,3446715.945315205,0.0,16.4276,1106,11,508554.0,508554.0
CryptoFranc,XCHF,1.0886223359646812,66462.50325991,1843161.25656452,3374729.2414905117,0.0003,0.6985,1107,7,3100000.0,7100000.0
MintMe.com Coin,MINTME,0.01814640391138813,140503.16170832,4464234.92983701,3367793.7211157084,0.0,-22.0291,1109,9,185590144.337203,535590145.672781
Reflexer Ungovernance Token,FLX,17.39465933336117,139412.02759857,4274754.6065606,3371024.0086165853,0.0,62.4029,1108,13,193796.49489032,999715.0
Monetha,MTH,0.008359829505580306,521755.09337275,17152395.04472862,3363995.3930455153,0.0003,4.7632,1110,10,402400000.0,402400000.0
GameCredits,GAME,0.018550548001241444,21197.0010494,678509.60821588,3354118.46838642,0.0003,66.2981,1111,22,180809670.32143497,200000000.0
BetU,BETU,0.031055386642683317,67750.14142174,785441.88063696,3341809.215019064,0.0,25.7493,1112,9,107608037.64800005,923811536.0
VeriDocGlobal,VDG,0.0003208529873958475,84196.4418473,2609443.8466388,3336442.487934635,0.0003,99.055,1113,3,10398664245.0,50000000000.0
Xend Finance,XEND,0.02784619282367879,72071.90138515,2326061.25851814,3325816.9857752295,0.0,37.0361,1114,19,119435249.4373,200000000.0
OTOCASH,OTO,0.09002001296842944,0.0,0.0,3314591.216920023,0.0,0.0531,1115,4,36820603.637132,38307412.5696
Skey Network,SKEY,0.018241655327053116,636931.36346957,19309777.26983009,3313256.55625397,0.0,59.583,1116,6,181631354.0,1000000000.0
TOWER,TOWER,0.004467365101693421,514448.06307922,16216391.41215027,3276339.0026290603,0.0,51.7645,1117,62,733394054.0,10000000000.0
Ferrum Network,FRM,0.0497794448724014,450192.80263097,15880490.56619062,3271377.080704733,0.0,85.3587,1118,28,65717427.9281375,167234716.101352
MandoX V2,MANDOX,2.1723366242201857e-07,12133.7303778,344850.55060696,3244786.718015596,0.0,-20.4669,1119,4,14936850402641.408,15000000000000.0
Prism,PRISM,0.005575874407431709,39834.7026359,1008660.59048652,3218129.5082310163,0.0,32.0156,1120,6,577152438.0,10000000000.0
ILCOIN,ILC,0.00353728474745729,3274.13855919,94631.21769945,3211497.649711043,0.0,-18.6267,1121,19,907899103.1241031,1861595523.1886811
EpiK Protocol,EPK,0.02450185068495731,475041.62851509,13627235.13350634,3186639.3997000544,0.0,195.3863,1122,17,130057090.0,210496564.0
LGCY Network,LGCY,0.000248224136450241,87708.11102985,2814884.55512511,3155903.2593386853,0.0,42.2779,1123,11,12713925827.157898,100000000000.0
HoDooi.com,HOD,0.00639186817478074,164597.70661203,7692798.33038324,3143886.4918785244,0.0,150.0347,1124,16,491857217.0,1000000000.0
ColossusXT,COLX,0.00024620849466283244,0.0,0.0,3134814.43693831,0.0,48.0946,1125,6,12732356945.0,14299983308.467997
unFederalReserve,eRSDL,0.0070873116958662784,66213.66917015,1790909.475618,3125711.984978089,0.0,66.1453,1126,14,441029281.49769133,454278599.6636339
CACHE Gold,CGT,61.558147256984675,568.65194932,18375.47374824,3085668.614055394,0.0,3.0729,1127,14,50126.08,100771.01
ParaSwap,PSP,0.04212657594444795,165720.71791077,2546501.59299063,3070648.2471667556,0.0,37.631,1128,31,72891000.0,2000000000.0
#MetaHash,MHC,0.0007738226306790195,34183.43345036,1018088.20810945,3066485.9263170646,0.0003,21.8909,1129,9,3962776229.0,3962776229.0
WOM Protocol,WOM,0.02890903992336017,1189821.00494848,20619711.19899254,3054470.6464054305,0.0003,11.2246,1130,7,105657976.0,1000000000.0
BSCStation,BSCS,0.019582364749350767,461185.77688508,18929988.15472975,3034642.2503611594,0.0,124.3925,1131,22,154968120.0,400758843.0
Litecoin Cash,LCC,0.003902793418100398,366.09424683,8894.91799857,3027021.015252328,0.0003,32.8604,1132,9,775603699.9584944,776812918.7084944
Rotharium,RTH,0.8291849865975229,0.0,0.0,3022604.987452927,0.0003,94.3029,1133,4,3645272.20862486,5207470.24862486
Footballcoin (XFC),XFC,0.008060967648307105,36306.41910798,1139934.84110839,3020126.3794525564,0.0,-0.8221,1135,5,374660526.03335,1000000000.0
AntiMatter Governance Token,MATTER,0.09648593116106069,363926.45940824,7510565.6175543,3020149.4225011985,0.0,129.1403,1134,16,31301448.67918376,100000000.0
Wownero,WOW,0.045548571512624,7552.83385274,213038.88835196,3012556.967096333,0.0,21.2279,1136,2,66139439.0,66139439.0
OpenLeverage,OLE,0.04539110423778694,2971407.96485017,50578060.5899307,2993817.0328406026,0.0,282.6975,1137,26,65956030.0,1000000000.0
Sentivate,SNTVT,0.000822885628436777,43494.05624271,1246254.82407691,2950478.0456274264,0.0003,42.9686,1139,5,3585526279.3110185,4200000000.0
CareCoin,CARE,0.011947527570471852,1815065.38597725,96124542.74434753,2946880.5069820695,0.0,241.1078,1140,7,246651911.0,300000000000.0
Blocery,BLY,0.004620939464720489,166395.13206068,3672025.02071681,2950726.5458635725,0.0,1.2657,1138,9,638555550.9635,1000000000.0
MAPS,MAPS,0.0645086618291657,164556.2443656,5030591.61348905,2934933.055959209,0.0,54.2174,1141,17,45496728.233669,9999999995.607454
NanoByte Token,NBT,0.004318902230449254,75574.02609787,2080016.70693246,2915263.6008652197,0.0,-5.698,1142,9,675001064.0,9985513000.0
VestChain,VEST,0.0007386254839884972,0.0,0.0,2914580.2485101284,0.0,48.0946,1143,2,3945951380.8970037,3945951380.8970037
Cindicator,CND,0.001447078906616969,4681.448551,136581.20786865,2894157.8199005467,0.0003,338.6439,1144,12,2000000004.6069422,2000000004.6079144
Seascape Crowns,CWS,0.676733845272225,472812.71524923,13637024.44672436,2887032.5373783703,0.0,208.1867,1145,29,4266127.012189,10000000.0
Konomi Network,KONO,0.028707018307087846,993406.62772084,86333880.85307658,2870701.8307087845,0.0,96.8644,1146,17,100000000.0,100000000.0
Swerve,SWRV,0.16390186708311136,484969.40299853,3936811.8838136,2865091.5485780523,0.0,27.3054,1147,37,17480530.26830513,19700456.8155653
Decentral Games ICE,ICE,0.006183696776637821,193619.2547639,7273467.67460183,2858785.7245806577,0.0,38.6364,1149,28,462310140.3324351,493397892.0
Anchor Neural World,ANW,0.01038731498477274,3767139.27983491,114315258.56002085,2859606.801959809,0.0,1523.5182,1148,4,275297977.0183,1000000000.0
Hydro Protocol,HOT,0.004044596623243725,5.22489709,170.42798197,2839306.829517095,0.0003,458.813,1150,10,702000000.0,1560000000.0
Adora Token,ARA,0.017703949653529744,1360.7539905,40118.19499196,2832631.9445647593,0.0,4.173,1151,5,160000000.0,888714888.0
UFC Fan Token,UFC,1.25325572772515,163619.47691905,5310908.58436428,2819905.595748162,0.0,40.4366,1152,1,2250064.0,20000000.0
Pickle Finance,PICKLE,1.4716526389501388,1021765.30208987,50693217.08709299,2807957.9262895314,0.0,116.9222,1153,22,1908030.36801721,1912382.81269924
Symbiosis Finance,SIS,0.09572562460650993,341563.41756664,3441722.60043889,2805766.3029316077,0.0,39.8507,1154,15,29310504.0,100000000.0
ZooKeeper,ZOO,0.00845143906507695,30794.03555773,995033.41125321,2803581.5596646676,0.0,18.7143,1155,10,331728305.4491432,305166370.9174936
LikeCoin,LIKE,0.0022934433099434455,407.13850568,13085.74155932,2786961.467193164,0.0003,39.5134,1156,6,1215186551.640506,1081994160.4933648
Zigcoin,ZIG,0.006551604845657664,222013.29353787,6299882.99404869,2761725.583329043,0.0,-1.0541,1157,29,421534211.6,2000000000.0
UBIX.Network,UBX,6.051359716896045e-05,722571.63967903,12325185.57576674,2756887.733108671,0.0,177.9367,1158,10,45558153243.0,1000000000.0
Venus SXP,vSXP,0.006939888709627925,0.0,0.0,2752879.5488645667,0.0,70.0505,1159,1,396674884.0,396674884.0
BiFi,BIFI,0.007044275905074464,45651.47384983,1060136.87570723,2751814.4576589377,0.0,24.1944,1160,11,390645468.0,998206747.0
NFT Art Finance,NFTART,1.08230092047041e-10,296849.99294713,9163554.61506499,2736292.0915738964,0.0,1.7783,1161,17,2.52821746689876e+16,2.885301760344811e+16
Fear,FEAR,0.16819515636729546,583991.98244056,19437850.57830264,2735829.827005321,0.0,101.7353,1162,30,16265806.25800522,65000000.0
Blockchain Brawlers,BRWL,0.0027311805088558426,763405.10240175,23899744.3565732,2725316.356508299,0.0,39.2723,1163,12,997852887.3033,1000000000.0
OneLedger,OLT,0.005354602312369493,171797.75807574,6917173.65538902,2714444.9453474632,0.0002,73.9379,1164,7,506936796.9824598,1000000000.0
Flamengo Fan Token,MENGO,0.5840701598679752,180506.15939225,6546729.92311594,2676614.8172060107,0.0,-1.0263,1165,9,4582694.0,30000000.0
Digital Fitness,DEFIT,0.09759895159076512,269506.57267745,7624303.67787805,2676447.38966195,0.0,74.8568,1166,8,27422911.271469,50000000.0
Kryptomon,KMON,0.01406938251266964,138282.99510679,3441993.37717251,2670980.6565630278,0.0,58.1811,1167,17,189843488.45144975,1000000000.0
Bitcoin Private,BTCP,0.5542153214860358,65.03580361,1903.04463041,2652342.0711703324,0.0002,11.7161,1168,1,4785761.0,22815307.0
Swingby,SWINGBY,0.0028912831793604502,186521.81044737,4314836.68602791,2651418.599099887,0.0,43.6612,1169,25,917038710.7105777,940000000.0
Idle,IDLE,0.4098431718671883,61465.52703558,1704018.32634138,2650945.6755499872,0.0,64.8394,1170,15,6468195.29400148,13000000.0
Green Satoshi Token (BSC),GST,0.021493114885298686,57613.04551403,1836132.76073919,2642301.2148251776,0.0,55.92,1171,24,122937100.04,122937100.04
All Sports,SOC,0.0017461546477735013,692853.38003629,16964993.83102511,2619231.971131702,0.0002,124.9478,1172,17,1499999999.6973062,1500000000.0
Monolith,TKN,0.07538049025942027,40.00399023,1105.60115501,2605115.87612071,0.0002,32.7016,1174,4,34559550.71604419,39406759.9283204
Ertha,ERTHA,0.005979390546823043,1061804.68067377,16667609.50090984,2612654.2488572793,0.0,145.2782,1173,20,436943235.0,2000000000.0
Strips Finance,STRP,0.6284995536520058,145057.99322486,3796342.26269174,2593165.862200935,0.0,31.2886,1175,24,4125962.93367735,100000000.0
PointPay,PXP,0.008552269011861001,217227.00282312,7185164.17230958,2587070.6980611756,0.0,-2.1391,1176,8,302501090.0,992500000.0
suterusu,SUTER,0.0006698006918002181,210997.11316184,40696829.78037095,2582108.4589175126,0.0002,111.0279,1177,23,3855040000.0,10000000000.0
GlobalBoost-Y,BSTY,0.14363807257421754,41637.51659493,1301484.21955868,2578386.527694692,0.0,837.4804,1178,6,17950578.711382,17950578.711382
CloakCoin,CLOAK,0.4327212159040713,2159.2932249,36046.51016882,2567257.335469386,0.0,12.0034,1180,6,5932820.58081135,5939619.37116735
Valencia CF Fan Token,VCF,1.010694572460342,1131685.17978767,25184368.16937264,2565167.081574087,0.0,38.3996,1181,4,2538024.0,10000000.0
ALL.ART protocol,AART,0.0030219822068786226,16950.36202468,562806.61856641,2568005.549356634,0.0,-23.3485,1179,7,849775205.0,5000000000.0
Stobox Token,STBU,0.028304553891645604,161262.95679047,5081705.63042337,2543693.575540347,0.0,954.0299,1182,9,89868704.0,100000000.0
EvidenZ,BCDT,0.06563857829562188,9778.47599427,282302.9447664,2538166.0953635806,0.0002,21.2802,1183,8,38668815.82858533,40835044.38886192
Landshare,LAND,0.6773291026882275,69148.12111009,1937372.30762646,2536743.792653593,0.0,30.7682,1184,13,3745216.0,3811244.0
Digix Gold Token,DGX,46.385749453609996,16.38333345,475.83705478,2533741.4763553343,0.0002,7.5769,1185,21,54623.27344499,58000.0
Seele-N,SEELE,0.0036205377327302437,2091336.51199895,51086974.29680132,2532899.4735197746,0.0002,133.9168,1186,15,699592066.2894784,30000000000.0
SIBCoin,SIB,0.12408908131006754,0.0,0.0,2455817.3898686524,0.0002,47.8014,1187,2,19790761.31389981,19790761.31389981
Safe Haven,SHA,0.0008137490743258459,480810.94887807,8841126.0448071,2446012.046052349,0.0002,77.1825,1188,17,3005855396.0,8500000000.0
Venus DOT,vDOT,0.1451975510466386,0.0,0.0,2417429.3103803904,0.0,52.0281,1189,1,16649243.0,16649243.0
EOSDT,EOSDT,0.908149808796549,0.24625912,7.29732022,2399790.676861529,0.0002,5.4546,1190,11,2642505.293308,2642505.293308
Neighbourhoods,NHT,0.0003005552763166111,123355.20599321,3332583.64673315,2396271.1266433424,0.0,-5.1166,1191,11,7972813374.0,10000000000.0
The Coop Network,GMD,0.011002454586939388,9.28612547,23235.25881761,2385077.566270607,0.0,131.7508,1192,4,216776860.78357875,844000067.0
Polychain Monsters,PMON,0.694230846094068,212923.55169868,6049939.16842028,2367455.3217122518,0.0,27.0284,1193,36,3410184.57337671,9166468.0705
EOS Force,EOSC,0.0024215402322709328,50827.34222033,1360086.8788516,2334534.5944179674,0.0002,50.5461,1195,4,964070125.0,1000000000.0
ROCO FINANCE,ROCO,0.13545399810729566,538419.25598557,13692458.54576231,2343192.299728477,0.0,13.1892,1194,19,17298805.0,99982729.0
Aeon,AEON,0.14698647131371095,77.91545946,2217.57287378,2327010.3399014976,0.0,93.6787,1198,3,15831459.311211,15831459.311211
Sinverse,SIN,0.007501955621286191,1006961.94571325,29511826.76415077,2327487.497631536,0.0,24.4114,1197,14,310250768.61658293,1000000000.0
DuckDaoDime,DDIM,2.2437900047354615,117657.32432502,3354547.7518205,2328588.9281607615,0.0,68.1517,1196,14,1037792.71823403,1472092.49864144
Göztepe S.K. Fan Token,GOZ,1.0613785020832665,1842638.5124208,27092306.4746901,2321424.770807977,0.0,45.0322,1202,3,2187179.0,7000000.0
OneArt,1ART,0.016195547321783896,78537.7207596,2512283.41118701,2322701.1842435366,0.0,44.7496,1199,28,143416035.166615,319566388.3047801
Defina Finance,FINA,0.03423317692630407,528906.80132746,16811233.96622381,2321689.095331288,0.0,147.5799,1201,27,67819855.0,74970752.0
B-cube.ai,BCUBE,0.19085507432652973,38930.57338107,1110968.36161206,2322338.250670757,0.0,193.5888,1200,4,12168071.81504391,49708661.9
CONTRACOIN,CTCN,0.04637590543107801,30791.1718062,937472.74069776,2305625.92887659,0.0,13.7015,1203,3,49716030.5,100000000.0
RioDeFi,RFUEL,0.006694737753107076,365726.92245359,58420252.70105356,2299982.764533752,0.0,24.9969,1204,20,343550837.89,358029580.0
SparkPoint,SRK,0.00025844452950493554,110548.38264709,2375455.24496792,2288196.556911342,0.0,45.3662,1205,14,8853724090.405418,13344612245.205578
Nebulas,NAS,0.035622995668703694,77044.75325253,1946469.22752913,2280695.5399921723,0.0002,50.2053,1206,19,64023125.9943099,79534928.55400002
ArdCoin,ARDX,0.008128817607127916,29.9384107,810.47553903,2258250.2155946502,0.0,0.559,1207,6,277807957.41,4700000000.0
omchain,OMC,0.024309423298270443,476684.4340251,13382563.89063174,2256127.262461627,0.0,413.4484,1208,7,92808753.0,491709996.0
Era Token (Era7),ERA,0.049015018302615766,32681.2536496,1010487.0804482,2255751.673961449,0.0,-22.3496,1209,8,46021643.0,442337752.0
Perth Mint Gold Token,PMGT,1858.4758511590333,367.7466709,10640.84602782,2245019.6301445696,0.0,2.074,1210,4,1207.98967,1207.98967
Idena,IDNA,0.03482029258553772,108477.78059666,3063576.89401089,2243855.738952708,0.0,57.5508,1211,11,64441036.31353955,96754765.42494665
FREEdom Coin,FREE,2.2497859481444532e-07,454085.2081948,14041268.18425419,2236060.0035427497,0.0,34.4085,1212,45,9938989997635.0,10000000000000.0
Skycoin,SKY,0.10126368488874507,7.55295554,211.3237822,2227801.0675523914,0.0002,-5.8252,1213,7,22000000.0,25000000.0
X World Games,XWG,0.0015187201411860202,439110.87253442,14511764.48694421,2217134.7288358654,0.0,66.2429,1214,34,1459870498.0,10000000000.0
Monsta Infinite,MONI,0.033677487302177525,358006.43944189,1135549611.6532586,2216304.569871197,0.0,104.9776,1215,32,65809677.24774095,270000000.0
GPEX,GPX,0.2781620564207131,8721.71714979,257430.41180412,2165715.8078527264,0.0,-1.5888,1223,3,7785806.0,1000000000.0
Skeb Coin,SKEB,0.004703552730934394,185611.5817119,4748376.10924608,2196088.7700732686,0.0,7.2595,1216,8,466900000.0,10000000000.0
Raiden Network Token,RDN,0.032676164793038635,16539.55854712,462806.00064359,2182569.4964169357,0.0002,45.7174,1218,15,66793930.99651379,99999999.99999996
Sonar,PING,0.0008110034874653666,23628.07267747,710135.95733728,2192519.4901312185,0.0,-10.1054,1217,8,2703464934.514044,4000000000.0
HEROcoin,PLAY,0.008730553220744038,37244.86849904,1145060.15442802,2170726.4971566307,0.0002,192.7221,1219,6,248635618.18727866,252165028.70539504
Jobchain,JOB,0.00022004909173878778,308.65984991,9332.94692664,2170693.3615039573,0.0,-12.2862,1220,6,9864586780.847557,100000000000.0
Niftyx Protocol,SHROOM,0.04223409395582462,2731.41248476,75435.29493272,2170243.6015914534,0.0,2.6544,1221,9,51386058.0,65557424.0
Life Crypto,LIFE,0.0008240743025471025,205606.65388303,5936710.13802101,2168299.832009122,0.0,36.8754,1222,22,2631194572.27,10000000000.0
ZeroSwap,ZEE,0.03408079163349251,544567.51040214,10305588.99995368,2161714.008761543,0.0,96.798,1224,32,63429102.0,100000000.0
Kommunitas,KOM,0.001663748693928819,3812919.55838606,43627057.51212964,2160426.797919262,0.0,44.3503,1225,26,1298529523.0,2000000000.0
Primate,PRIMATE,0.015302672931333541,613896.60089534,21082945.72512675,2159011.628359119,0.0,10.646,1226,27,141087223.0,2060000000.0
UniLayer,LAYER,0.08390124352478767,162511.50774678,3199388.29065979,2155449.878450967,0.0,56.2464,1227,17,25690321.0,40000000.0
aiRight,AIRI,0.00833527989960685,312076.25418517,8927804.1199732,2136020.2040654933,0.0,1189.2696,1229,9,256262564.64,1860000000.0
Aurora,AOA,0.00021452728528331824,106280.42751843,3255556.10420612,2139922.7114462606,0.0002,12.293,1228,7,9975060788.282217,10000000000.0
DAEX,DAX,0.00602154522151,3916.62927325,108907.25625366,2135641.581984449,0.0002,1.7019,1230,1,354666701.5562,2000000000.0
Genaro Network,GNX,0.003265716244309282,238989.62239672,6217917.24952557,2122715.558801033,0.0002,95.2732,1231,13,650000000.0,650000000.0
WebDollar,WEBD,0.00013994991623515022,222343.19979246,7257630.8572911,2114861.957919877,0.0002,69.2782,1232,4,15111562870.58,19059511128.0
MahaDAO,MAHA,0.6833337610947599,126183.15478658,3914488.81632019,2102581.0021610674,0.0,-32.1817,1233,28,3076945.88189606,9997846.07721052
AgeOfGods,AOG,0.020294241844339433,784415.78049798,22043166.99316211,2099935.08683093,0.0,9.6843,1234,18,103474429.0,270000000.0
Lamden,TAU,0.01475931155259506,2971.56134784,97084.92861335,2099006.240035386,0.0002,-10.0984,1235,4,142215728.19,248090567.0
KatKoyn,KAT,0.006501450437736911,81.42767053,2359.44586114,2098704.6485415543,0.0002,-9.6742,1236,1,322805606.016754,322805606.016754
Time New Bank,TNB,0.0005130650329336611,145653.62535322,4004400.63122863,2089492.4629576514,0.0,2.3124,1237,8,4072568444.2186904,4413848444.218691
BBS Network,BBS,0.02885859381083219,132657.44864411,4155516.17813509,2087944.0167474486,0.0,181.9691,1238,11,72350857.78724708,1000000000.0
Project TXA,TXA,0.8113307884614237,382181.61063666,13009040.50712824,2084008.4106001984,0.0,18.4413,1239,9,2568629.7626548,50000000.0
Lympo,LYM,0.002508965973051093,230192.68627439,5793547.97348186,2074094.375194679,0.0002,114.8027,1241,26,826672979.017098,999999999.017098
Bird.Money,BIRD,21.852917182006255,311493.05694816,8965883.48166322,2074759.2837247732,0.0,263.7604,1240,11,94941.98263988,140000.0
Idavoll DAO,IDV,0.002223217900277671,70448.15150727,1155294.83715643,2054872.1010947574,0.0,61.3182,1242,11,924278317.8554437,2000000000.0
Safex Token,SFT,0.001089,27.06920706,745.40389138,2053825.703424,0.0,57.8261,1243,4,1885974016.0,1885974016.0
CPChain,CPC,0.005417142306409196,47437.77364214,1397832.37677026,2040994.2379254983,0.0002,130.6143,1244,6,376765852.266929,999999999.171729
Brazil National Football Team Fan Token,BFT,0.06797853415250237,186004.62613584,4542604.0164813,2028479.4591106707,0.0,-19.6996,1247,12,29840000.0,99920000.0
Metaverse ETP,ETP,0.025007960202970605,45115.06426148,1456069.00970923,2034262.051248946,0.0002,2.2532,1245,7,81344581.27485757,83344679.12865758
mStable Governance Token: Meta (MTA),MTA,0.035170530685602885,67377.69207553,1335989.66147277,2031225.3548793255,0.0,-9.0513,1246,49,57753616.88559368,100000000.0
Wall Street Games,WSG,2.380390973334317e-09,94020.3930172,2571332.65325046,2019192.5053832787,0.0,58.0973,1248,35,848260864707829.1,964549123785415.2
PIAS,PIAS,0.04919955903508559,726956.58507157,24615344.74288824,2018246.2052995563,0.0,-28.7836,1249,5,41021632.0,1000000000.0
Unbound,UNB,0.0012933998849771666,191538.09126553,5918434.74933756,2008023.2726171955,0.0,45.9265,1250,21,1552515425.3841956,10000000000.0
8PAY,8PAY,0.03313793837091836,75537.45286918,2259728.15270511,1988636.6773348853,0.0,77.3462,1251,26,60010875.0,88888888.0
Smart MFG,MFG,0.0053378629259772485,27409.98910127,813420.91886133,1987551.4611415896,0.0002,14.4461,1252,12,372349662.9089087,868459135.7414333
Horizon Protocol,HZN,0.028875524124782947,45974.25575908,1376272.71753474,1983972.0616803626,0.0,18.7102,1254,8,68707742.0,203011782.0
